|id|name|address_name|address_comment|lat|lon|rubrics
2027|70000001046751079|Barselona, кафе русской и европейской кухни|Средний проспект В.О., 67|1 этаж|59.939452|30.265398|['Доставка готовых блюд', 'Столовые']
2028|70000001030923366|Beer House, сеть баров|Английский проспект, 39|цокольный этаж|59.919314|30.288099|['Доставка готовых блюд', 'Бары', 'Рестораны', 'Кафе']
2029|70000001024627938|Beergarden, гриль-бар|улица Академика Крылова, 4а|1 этаж|59.986011|30.300249|['Доставка готовых блюд', 'Бары', 'Кафе']
2030|5348552838480148|Borsalino, ресторан|Малая Морская, 24|1 этаж|59.933735|30.308609|['Рестораны']
2036|70000001065992593|Bаr BQ night, гастробар|Маяковского, 25|цокольный этаж|59.940046|30.355514|['Доставка готовых блюд', 'Бары', 'Кафе']
2037|70000001059189892|Bаr BQ night, гастробар|Ломоносова, 16|1 этаж|59.927635|30.338502|['Доставка готовых блюд', 'Бары', 'Кафе']
2040|70000001035317422|Camorra Chimerica, пиццерия|Ленина, 32|1 этаж|59.963014|30.301003|['Пиццерии', 'Доставка готовых блюд', 'Кафе', 'Бары']
2041|70000001062139980|Camorra Isola Grande, пиццерия|Кожевенная линия, 30 лит А|1 этаж|59.922289|30.248968|['Доставка готовых блюд', 'Рестораны']
2042|70000001019426223|Camorra Pizza e Birra, пиццерия|Ковенский переулок, 14|1, 2 этаж|59.938028|30.358897|['Пиццерии', 'Доставка готовых блюд', 'Кафе']
2043|70000001024479830|Capuletti, итальянский ресторан|Большой проспект П.С., 74|1, 2 этаж|59.963137|30.307359|['Доставка готовых блюд', 'Рестораны']
2048|70000001027673220|Chaplin, кафе быстрого обслуживания|набережная Обводного канала, 134-138 к28|1 этаж|59.90705|30.285521|['Быстрое питание']
2050|70000001069317212|Шашлыкян, бистро|проспект Стачек, 15|1 этаж|59.894865|30.275002|['Быстрое питание', 'Доставка готовых блюд']
2051|70000001032794163|IL Патио, семейный итальянский ресторан|Невский проспект, 85|1-2 этаж|59.92936|30.362602|['Рестораны', 'Доставка готовых блюд']
2052|70000001055620634|Goodfellas, ресто-бар|улица Марата, 60|цокольный этаж|59.921866|30.34744|['Рестораны', 'Бары']
2053|70000001058804256|Shawafel, ливанский стритфуд|Кронверкский проспект, 27|1 этаж|59.957017|30.317058|['Быстрое питание', 'Доставка готовых блюд']
2054|70000001066005941|Myasoedoff, гриль-бар|Литейный проспект, 18/2|1-2 этаж|59.944159|30.349042|['Рестораны']
2056|70000001045310865|Sparta Gyros, ресторан быстрого питания|Казанская, 29|цокольный этаж|59.929684|30.313719|['Быстрое питание']
2057|70000001032359063|Ceasar street food, бистро|Шевченко, 29|1 этаж|59.939019|30.241466|['Быстрое питание']
2058|70000001049719737|Evoшаверма, бистро|улица Куйбышева, 33/8|цокольный этаж|59.957275|30.335184|['Быстрое питание']
2060|5348553838781847|Быстроежка, кафе быстрого питания|Большой проспект В.О., 25|1 этаж|59.939287|30.281582|['Быстрое питание', 'Доставка готовых блюд']
2061|70000001056082026|Ganesha, ресторан индийской и ланкийской кухни|Садовая улица, 42|цокольный этаж|59.925833|30.316675|['Рестораны', 'Доставка готовых блюд']
2062|70000001057268291|Felichito, ресторан|Вознесенский проспект, 28|1 этаж|59.927417|30.308365|['Рестораны', 'Доставка готовых блюд']
2063|70000001046051092|The Office Pub, пивной паб|Казанская, 5|1 этаж|59.933187|30.32218|['Кафе', 'Бары', 'Доставка готовых блюд']
2065|70000001044698672|Шavaroom, бистро|Казанская, 11|1 этаж|59.931444|30.320166|['Быстрое питание', 'Доставка готовых блюд']
2066|70000001066867956|Влаваше|Социалистическая улица, 21|1 этаж|59.920812|30.345416|['Быстрое питание', 'Доставка готовых блюд']
2067|70000001054995232|Hummusia993, кафе|Кадетская линия В.О., 5 к2 лит Д|1 этаж|59.942967|30.291228|['Кафе']
2068|70000001079685410|Вертимский, кафе быстрого обслуживания|Ломоносова, 20|1 этаж|59.927103|30.34007|['Быстрое питание', 'Доставка готовых блюд']
2069|70000001040331292|Вертимский, кафе быстрого обслуживания|переулок Антоненко, 10|1 этаж|59.929526|30.312154|['Быстрое питание', 'Доставка готовых блюд']
2070|70000001063776098|Shawafel, ливанский стритфуд|Малый проспект П.С., 42|1 этаж|59.959278|30.295724|['Кафе', 'Быстрое питание', 'Доставка готовых блюд']
2071|70000001062165197|Забыли сахар One Trinity Place, ресторан|набережная Адмирала Лазарева, 22 ст1|1 этаж; около ресторана Frantsuza Bistrot|59.964012|30.276961|['Рестораны', 'Доставка готовых блюд']
2072|70000001063346168|Просто Вася Вкусная Шаверма, ресторан быстрого питания|Нет|1 этаж|59.944954|30.237311|['Быстрое питание', 'Доставка готовых блюд']
2073|70000001029710343|Хумусия Циммес, кафе израильской кухни|Большая Зеленина, 6|1 этаж|59.959834|30.294597|['Кафе', 'Доставка готовых блюд']
2074|70000001040715630|Arij&rigif, кафе-бистро|Большая Конюшенная улица, 9|цокольный этаж|59.939863|30.323188|['Быстрое питание', 'Доставка готовых блюд']
2075|70000001063964673|Влаваше|Петровский проспект, 24 к1 ст1|1 этаж|59.961334|30.256726|['Быстрое питание', 'Доставка готовых блюд']
2076|70000001064722906|Шаверно, кафе быстрого питания|Заневский проспект, 19|1 этаж|59.929109|30.413748|['Кафе', 'Быстрое питание', 'Доставка готовых блюд']
2077|70000001050277720|My friends pub, паб|Суворовский проспект, 22|1 этаж|59.936526|30.372511|['Кафе', 'Бары']
2078|5348552838538453|Кемер, кафе|Апраксин переулок, 19/21|1 этаж|59.926911|30.32879|['Кафе', 'Кондитерские изделия']
2079|70000001036545053|Come Mode cafe, ресторан лаконичной кухни|Парадная, 3 к2|1 этаж|59.942066|30.369203|['Рестораны', 'Банкетные залы', 'Доставка готовых блюд', 'Кейтеринг']
2080|5348552840639078|My friends pub, паб|Большая Подьяческая, 7|1 этаж|59.925796|30.305354|['Рестораны', 'Бары', 'Алкогольные напитки']
2082|70000001068711982|Влаваше|Грибалёвой, 7 к1|1 этаж|59.983043|30.353946|['Быстрое питание', 'Доставка готовых блюд']
2083|70000001047267748|Старый Невский, кафе-бар|Невский проспект, 182|цокольный этаж|59.9245|30.383498|['Кафе', 'Доставка готовых блюд', 'Быстрое питание']
2084|70000001041181149|Farm market, бистро|Финляндский проспект, 4 лит А|2 этаж|59.957803|30.342518|['Быстрое питание', 'Доставка готовых блюд', 'Столовые']
2086|70000001063622899|Шавермус|Садовая улица, 28-30|цокольный этаж|59.929753|30.325251|['Быстрое питание', 'Доставка готовых блюд']
2087|70000001056681403|Шаверно, кафе быстрого питания|Кондратьевский проспект, 68 к4 ст1|1 этаж|59.98502|30.395555|['Быстрое питание', 'Доставка готовых блюд']
2088|70000001066625298|Влаваше|Нет|Нет|59.939331|30.417811|['Быстрое питание']
2089|70000001034337128|Чабрец, ресторан|Аптекарская набережная, 20|1-2 этаж|59.978319|30.315486|['Рестораны', 'Банкетные залы', 'Доставка готовых блюд']
2090|70000001028987432|Bekitzer, израильский стритфуд-бар|набережная Адмиралтейского канала, 2 лит Т|1 этаж|59.92922|30.28755|['Кафе']
2091|70000001045477548|Chiken kebab, бистро|Восстания, 13|1 этаж|59.933929|30.360362|['Быстрое питание', 'Доставка готовых блюд']
2092|5348553838933993|Brasserie kriek, бельгийский ресторан|Невский проспект, 22/24 лит А|цокольный этаж|59.935956|30.323255|['Рестораны', 'Доставка готовых блюд']
2093|70000001066972478|Просто Вася Вкусная Шаверма, ресторан быстрого питания|Нет|Нет|59.985992|30.297341|['Быстрое питание', 'Доставка готовых блюд']
2094|70000001079245154|Satalana, бистро|улица Бабушкина, 53 ст1|1-2 этаж|59.883348|30.433443|['Быстрое питание']
2095|70000001067189893|Шаверно, кафе быстрого питания|Киевская, 5 к6|Нет|59.902982|30.325788|['Кафе', 'Быстрое питание', 'Доставка готовых блюд']
2096|70000001052625441|Queens, душевный локальный бар|Большая Пушкарская, 6|1 этаж|59.95468|30.296027|['Кафе', 'Бары', 'Банкетные залы']
2097|70000001065571608|Евро кебаб, бистро|Социалистическая улица, 9|1 этаж|59.922646|30.341459|['Быстрое питание', 'Доставка готовых блюд']
2098|70000001062761215|Шавуха №1|Шотландская, 3|1 этаж|59.906814|30.244269|['Быстрое питание', 'Доставка готовых блюд']
2099|70000001025867663|Sindbad, кафе быстрого обслуживания|Средний проспект В.О., 16/39|1 этаж|59.944749|30.28444|['Кафе', 'Быстрое питание', 'Доставка готовых блюд']
2102|70000001080534104|Влаваше|набережная канала Грибоедова, 18-20|1 этаж|59.935064|30.327346|['Быстрое питание', 'Доставка готовых блюд']
2103|70000001066601786|Борщ|Невский проспект, 44|35-Н помещение; 1 этаж|59.934822|30.332801|['Быстрое питание', 'Доставка готовых блюд']
2105|5348552838592094|Легендарная Шаверма на Литейном, кафе быстрого обслуживания|Литейный проспект, 64|1 этаж|59.932966|30.348196|['Быстрое питание']
2107|70000001068190093|Влаваше|Невский проспект, 10|1 этаж|59.936832|30.315253|['Быстрое питание', 'Доставка готовых блюд']
2108|70000001063397075|Cafe people|Загородный проспект, 15 лит А|1 этаж; вход со стороны сквера Довлатова|59.925536|30.340379|['Рестораны', 'Доставка готовых блюд']
2112|70000001082785671|Влаваше|улица Малая Садовая, 3|Нет|59.934317|30.336573|['Быстрое питание']
2113|70000001020796815|У Ларисы, кафе-бар|Рубинштейна, 29/28|цокольный этаж|59.926943|30.342561|['Кафе', 'Бары', 'Доставка готовых блюд', 'Рюмочные']
2114|70000001032403820|Турбо Шаверма, бистро|Литейный проспект, 53|1 этаж|59.93597|30.347821|['Быстрое питание', 'Доставка готовых блюд']
2116|70000001068069319|Шаверма класс, бистро|Садовая улица, 7-9-11|4H помещение; 1 этаж|59.935914|30.335698|['Быстрое питание', 'Доставка готовых блюд']
2119|70000001057710779|Kiki, гастропространство|Гороховая, 47|2 этаж|59.927228|30.322657|['Кафе', 'Бары', 'Доставка готовых блюд']
2120|70000001033307565|Elman`s Doner, бистро|Казанская, 26/27|1 этаж|59.930545|30.317541|['Быстрое питание']
2122|70000001022556322|Настоящая шаверма, бистро|Садовая улица, 28-30 к1|1 этаж|59.929832|30.325442|['Быстрое питание']
2124|70000001037884225|Влаваше|Садовая улица, 40|1 этаж|59.927529|30.320864|['Быстрое питание', 'Доставка готовых блюд']
2125|70000001033569930|Street food market, бистро|Загородный проспект, 18/2|1 этаж|59.926261|30.342996|['Быстрое питание', 'Доставка готовых блюд']
2126|70000001037394472|Анор, ресторан-кафе|Загородный проспект, 38|1 этаж|59.923949|30.337481|['Кафе', 'Банкетные залы']
2127|70000001022485845|Бистро|Невский проспект, 27|1 этаж|59.93486|30.326624|['Быстрое питание']
2128|70000001019572110|Rock star cafe, рок-кафе|Большая Морская, 6|цокольный этаж|59.937292|30.317902|['Кафе', 'Бары', 'Доставка готовых блюд']
2129|70000001025351197|Giros, кафе быстрого питания|Гороховая, 50|цокольный этаж|59.925974|30.32599|['Быстрое питание', 'Доставка готовых блюд']
2130|70000001044686593|Просто Вася Вкусная Шаверма, ресторан быстрого питания|Московский проспект, 4|1 этаж|59.925551|30.317827|['Быстрое питание', 'Доставка готовых блюд']
2131|70000001045450728|Влаваше|Литейный проспект, 43|1 этаж|59.939354|30.348038|['Быстрое питание', 'Доставка готовых блюд']
2132|70000001076205101|Шаверма & Хинкали|Садовая улица, 32|1 этаж|59.929051|30.324532|['Быстрое питание', 'Доставка готовых блюд']
2133|70000001082047579|Фудтрак быстрого питания|Нет|Нет|59.933553|30.331927|['Быстрое питание']
2134|70000001037414598|КручуВерчу, кафе быстрого питания|Спасский переулок, 14/35|цокольный этаж|59.927924|30.319572|['Быстрое питание', 'Доставка готовых блюд']
2137|70000001046033286|Влаваше|улица Марата, 4|1 этаж|59.930926|30.355444|['Быстрое питание', 'Доставка готовых блюд']
2138|70000001063231678|Птичья Личность, бар|Рубинштейна, 28 лит Д|2 этаж|59.92904|30.344861|['Рестораны', 'Бары']
2139|70000001022555110|Настоящая шаверма, бистро|Апраксин переулок, 4|1 этаж|59.929109|30.324953|['Быстрое питание']
2141|70000001024488636|Корюшка, панорамный ресторан|Петропавловская Крепость, 13в|Нет|59.948203|30.311358|['Рестораны', 'Доставка готовых блюд']
2142|70000001061004746|Shawarma&Falafel, бистро|Литейный проспект, 63|1 этаж|59.932997|30.347645|['Быстрое питание']
2143|70000001029089387|Шаверма с локоть, кафе быстрого питания|Разъезжая, 23|1 этаж|59.923551|30.348485|['Быстрое питание', 'Доставка готовых блюд']
2144|70000001056724025|Я люблю тебя, кафе здоровой еды|Гражданская, 13-15|2 этаж|59.928466|30.312076|['Кафе', 'Доставка готовых блюд']
2145|70000001030957536|Сиртаки, греческая таверна|Невский проспект, 102|1-2 этаж|59.931805|30.356301|['Кафе', 'Доставка готовых блюд', 'Рестораны', 'Банкетные залы', 'Бары']
2146|70000001062489397|Шаверма & фалафель, бистро|Садовая улица, 29|1 этаж|59.928965|30.32266|['Быстрое питание']
2147|70000001033204498|Усы лисы, пиццерия|Ефимова, 3|2 этаж; фудкорт|59.924578|30.320878|['Быстрое питание', 'Пиццерии']
2149|70000001080728196|КручуВерчу, кафе быстрого питания|Казанская, 42|1 этаж|59.928946|30.31164|['Быстрое питание']
2157|70000001081634834|Сытый бро|Садовая улица, 7-9-11|цокольный этаж|59.935619|30.335553|['Быстрое питание']
2161|70000001079808836|Бистро, г. Санкт-Петербург|улица Малая Садовая, 4|цокольный этаж|59.935169|30.33804|['Быстрое питание']
2166|70000001080265998|Hood street food, веганское кафе|Конюшенная площадь, 2 лит В|1 этаж|59.939995|30.325885|['Быстрое питание', 'Доставка готовых блюд']
2168|70000001031432026|Мархаба, магазин фастфудной продукции|набережная реки Фонтанки, 59|1 этаж|59.928602|30.331555|['Быстрое питание', 'Доставка готовых блюд']
2175|70000001081528289|Бублик|набережная реки Фонтанки, 59|1 этаж|59.92761|30.331606|['Кафе', 'Быстрое питание']
2176|70000001036520635|Snapy street food, бистро|набережная реки Фонтанки, 40|цокольный этаж|59.933553|30.344324|['Быстрое питание', 'Доставка готовых блюд']
2180|70000001057591412|Марка, кафе|Малая Морская, 6|1 этаж|59.935958|30.314156|['Быстрое питание']
2188|70000001028003727|Rumka&lavash, бар-бистро|Мошков переулок, 5 лит А|цокольный этаж|59.942602|30.322127|['Кафе', 'Бары']
2190|70000001066191140|Суп и шаверма, кафе быстрого обслуживания|Невский проспект, 3|1 этаж|59.936856|30.312799|['Быстрое питание']
2191|70000001043731276|Муха, арт-бар|улица Пестеля, 3|1 этаж|59.942156|30.340063|['Кафе']
2194|70000001080727252|МакШава|Ломоносова, 24|Нет|59.927132|30.341215|['Быстрое питание']
2196|5348553838721338|Tonyc bar, американский бар|Малая Морская, 14|1 этаж|59.934723|30.311296|['Кафе', 'Бары', 'Доставка готовых блюд']
2199|70000001045258691|Впитере, кафе быстрого обслуживания|Литейный проспект, 46|1 этаж|59.937447|30.348475|['Быстрое питание', 'Доставка готовых блюд']
2201|70000001007125186|Большая кухня, ресторан который живет на крыше|Лиговский проспект, 30 лит А|5 этаж|59.92841|30.360184|['Рестораны', 'Доставка готовых блюд']
2203|70000001024487469|Баклажан, ресторан грузинской кухни|Лиговский проспект, 30а|4 этаж|59.928465|30.36084|['Рестораны', 'Доставка готовых блюд']
2209|5348552838574261|Чердак, кафе|улица Куйбышева, 38-40|1 этаж|59.957955|30.334246|['Кафе', 'Доставка готовых блюд', 'Бары']
2212|70000001006563961|Vasilchuki chaihona №1, ресторан|Лиговский проспект, 30а|5 этаж|59.928287|30.361287|['Рестораны', 'Доставка готовых блюд']
2213|5348552838540481|R14, панорамная пиццерия|Академика Павлова, 5|7 этаж|59.977621|30.318598|['Рестораны', 'Пиццерии', 'Доставка готовых блюд']
2215|5348553838504894|Шеф-шаверма, бистро-бар|Суворовский проспект, 43-45|1 этаж|59.939546|30.377434|['Быстрое питание', 'Доставка готовых блюд']
2216|70000001028436001|BBQ Shaverma|Большой проспект В.О., 32/12|1 этаж|59.937176|30.278461|['Быстрое питание', 'Доставка готовых блюд']
2217|5348552838482767|Shannon, ирландский паб|5-я линия В.О., 52 к2 лит А|Нет|59.945627|30.278461|['Кафе', 'Бары']
2218|5348552839875491|BBQ beer restaurant, ресторан|7-я линия В.О., 44|2 этаж|59.942251|30.279337|['Рестораны', 'Доставка готовых блюд', 'Бары']
2220|70000001022524721|Pita`s, кафе|набережная реки Карповки, 10|1 этаж|59.967773|30.312589|['Быстрое питание', 'Доставка готовых блюд']
2221|5348552838530120|Пиворама, ресторан домашней кухни|площадь Александра Невского, 2|2 этаж|59.92497|30.387472|['Кафе', 'Рестораны', 'Доставка готовых блюд']
2223|5348552838614400|Liverpool, бар|Маяковского, 16|цокольный этаж|59.936025|30.354795|['Кафе', 'Бары']
2224|5348552839880275|У Захара, ресторан быстрого питания|Новочеркасский проспект, 39/2|1 этаж|59.929843|30.410104|['Быстрое питание', 'Доставка готовых блюд']
2226|5348552838621180|Ring o`bells, уютный английский паб|Колокольная, 4|цокольный этаж|59.928925|30.349298|['Кафе', 'Бары', 'Доставка готовых блюд']
2227|70000001029716852|Забыли сахар, кафе|проспект Медиков, 10 к1|2 этаж|59.973486|30.315623|['Кафе', 'Кофейни', 'Кондитерские изделия', 'Кафе-кондитерские']
2228|5348552838541828|Грибоедов, клуб|Воронежская, 2а|1-2 этаж|59.919539|30.350644|['Кафе', 'Ночные клубы', 'Бары']
2230|70000001024487655|Баклажан, ресторан грузинской кухни|Полюстровский проспект, 84а|3 этаж|59.986652|30.354553|['Рестораны', 'Доставка готовых блюд']
2232|5348552838575147|Чердак, кафе|Старо-Петергофский проспект, 54|1 этаж|59.901851|30.27521|['Кафе', 'Бары']
2233|70000001034558952|Pita`s, кафе|Кирочная улица, 12|1 этаж|59.944099|30.354015|['Быстрое питание', 'Доставка готовых блюд']
2234|70000001032759026|Стейк давай, ресторан|Брантовская дорога, 3|3 этаж|59.939974|30.417572|['Рестораны', 'Бары', 'Доставка готовых блюд', 'Караоке-залы']
2235|5348553838508619|The kitchen, ресторан|Московский проспект, 73|1 этаж|59.905665|30.317308|['Рестораны', 'Доставка готовых блюд']
2236|70000001029496220|Pita`s, кафе|Кронверкский проспект, 23|1 этаж|59.956895|30.31811|['Быстрое питание']
2237|70000001032642394|Стейк by steak, ресторан|Лиговский проспект, 30|4 этаж|59.928311|30.361143|['Рестораны', 'Доставка готовых блюд']
2238|70000001026500814|33, арт-кафе с шавермой|Лиговский проспект, 11|цокольный этаж|59.936849|30.36415|['Кафе']
2239|70000001027748719|Любава, кофейня|Глинки, 2|1 этаж|59.927256|30.296064|['Кофейни']
2241|70000001020464996|Bunnymoon, кафе с полезной едой|Кузнечный переулок, 6|1 этаж|59.927621|30.350199|['Кафе', 'Доставка готовых блюд']
2242|5348553838578897|Husky bar, кафе-бар|4-я Красноармейская улица, 12|цокольный этаж|59.913769|30.313834|['Кафе', 'Бары', 'Доставка готовых блюд']
2244|70000001037051247|Soko, грузинская закусочная|Лиговский проспект, 68|1 этаж|59.922659|30.355821|['Быстрое питание', 'Доставка готовых блюд']
2245|70000001039920937|Easy hummus, бистро израильской кухни|Лиговский проспект, 30|5 этаж|59.927681|30.360713|['Быстрое питание', 'Доставка готовых блюд']
2246|5348552841822238|Супер шаверма по-питерски, бистро|Нет|Нет|59.914011|30.349385|['Быстрое питание']
2247|70000001024494864|Easy hummus, бистро израильской кухни|Кожевенная линия, 40д|1 этаж|59.924887|30.240423|['Быстрое питание', 'Доставка готовых блюд']
2248|5348553838762367|Дом шавермы, бистро|Чайковского, 23|1 этаж|59.946435|30.349705|['Быстрое питание']
2249|5348552838538264|КайZен, кафе-студия|Блохина, 3|1 этаж|59.950847|30.304225|['Кафе', 'Бары', 'Доставка готовых блюд']
2250|70000001085340609|Бистро|Библиотечный переулок, 6|Нет|59.907387|30.297183|['Быстрое питание']
2251|70000001084546174|Bomazza №1, бистро|Смолячкова, 12|1 этаж|59.970929|30.342748|['Быстрое питание', 'Доставка готовых блюд']
2252|70000001084313144|Кебаб от Шефа, шаурмичная|Большой Сампсониевский проспект, 23|Нет|59.96493|30.343859|['Быстрое питание', 'Доставка готовых блюд']
2253|70000001084214122|Лео, шаверма-бар|Большой проспект П.С., 19|цокольный этаж|59.956245|30.297501|['Кафе', 'Быстрое питание', 'Доставка готовых блюд', 'Бары']
2254|70000001084007649|Super кебаб, бистро|Тосина, 6 ст1|1 этаж|59.904019|30.346557|['Быстрое питание', 'Доставка готовых блюд']
2255|70000001084005349|Бистро, г. Санкт-Петербург|Чайковского, 38|цокольный этаж|59.947058|30.359029|['Быстрое питание']
2256|70000001083887470|Плов в лаваше, пловная-бистро|Большая Московская, 2|цокольный этаж|59.927654|30.348302|['Быстрое питание', 'Доставка готовых блюд']
2258|70000001082904526|Vпите |переулок Гривцова, 11|Нет|59.927863|30.316141|['Быстрое питание', 'Доставка готовых блюд']
2259|70000001082807381|Павильон шавермы|Малый проспект В.О., 88г|1 этаж; рядом с рестораном Вкусно — и точка|59.938879|30.228605|['Быстрое питание']
2260|70000001082689599|BBQ Shaverma, сеть кафе быстрого питания|Чайковского, 57|1 этаж|59.946327|30.358322|['Кафе', 'Быстрое питание', 'Доставка готовых блюд']
2261|70000001077404797|Shawburg|Нет|Нет|59.962221|30.364269|['Быстрое питание', 'Доставка готовых блюд']
2262|70000001082478662|КручуВерчу, кафе быстрого питания|Пионерская улица, 37|Нет|59.958806|30.287773|['Быстрое питание']
2263|70000001082475384|КручуВерчу, кафе быстрого питания|Перекопская, 7|Нет|59.902263|30.270542|['Быстрое питание']
2264|70000001082439293|StarsШаверма,бистро|Заставская, 28|1 этаж|59.888713|30.324292|['Быстрое питание']
2265|70000001082349817|Краш лаваш|7-я Красноармейская улица, 5|Нет|59.911777|30.315761|['Кафе', 'Быстрое питание', 'Доставка готовых блюд']
2267|70000001082036556|Leo Pride , шаверма-бар|Средний проспект В.О., 83|1 этаж|59.936805|30.255204|['Быстрое питание', 'Доставка готовых блюд']
2268|70000001081832131|Мастер кебаб, ресторан быстрого питания|Боткинская улица, 3 к1|1 этаж|59.958109|30.354522|['Быстрое питание', 'Доставка готовых блюд']
2269|70000001081823656|КуруЕм, стрит-кафе |Воскова, 31|Нет|59.958322|30.311423|['Быстрое питание']
2272|70000001081545546|Мастер кебаб, ресторан быстрого питания|Лесной проспект, 32|1 этаж|59.971575|30.347401|['Быстрое питание', 'Доставка готовых блюд']
2273|70000001081299508|Влаваше|Суворовский проспект, 56|1 этаж|59.944771|30.386362|['Быстрое питание']
2275|70000001081088174|Бистро, г. Санкт-Петербург|Загородный проспект, 52|2 этаж|59.92017|30.328832|['Быстрое питание']
2276|70000001080869367|Кафе быстрого питания|Стахановцев, 8|1 этаж|59.927662|30.407659|['Быстрое питание']
2277|70000001080868210|РестоШава|Белоостровская, 7 ст1|1 этаж|59.985528|30.330372|['Быстрое питание']
2280|70000001080621997|Шаверно, кафе быстрого питания|Средний проспект В.О., 100/19|1 этаж|59.931795|30.241231|['Кафе', 'Быстрое питание', 'Доставка готовых блюд']
2283|70000001080539119|Вкус гор, бистро|Кузнечный переулок, 19-21|1 этаж|59.926612|30.357303|['Быстрое питание']
2284|70000001080428911|Барбекю, кафе-гриль|Загородный проспект, 37|Нет|59.922487|30.332799|['Кафе', 'Быстрое питание', 'Доставка готовых блюд']
2286|70000001080306268|Meat Стейк Хаус, ресторан|Кирочная улица, 67 ст2|1 этаж|59.938718|30.390038|['Быстрое питание']
2287|70000001080283573|Лаваш кебаб, бистро|Новочеркасский проспект, 40|1 этаж|59.92539|30.416116|['Быстрое питание', 'Доставка готовых блюд']
2288|70000001080222531|Жара, бистро|Загородный проспект, 20|цокольный этаж|59.925955|30.342217|['Быстрое питание']
2289|70000001080098503|Зам зам, бистро|Александра Матросова, 12|цокольный этаж|59.979942|30.338022|['Быстрое питание', 'Доставка готовых блюд']
2291|70000001080075739|Шава Кинг, кафе быстрого питания|Парфёновская, 9 к1|1 этаж|59.901293|30.311614|['Быстрое питание', 'Доставка готовых блюд']
2292|70000001080035127|Влаваше|Кожевенная линия, 40д|1 этаж|59.924849|30.240513|['Быстрое питание']
2293|70000001080079831|CoffeGOat|Нет|Нет|59.940328|30.311304|['Быстрое питание', 'Точки кофе', 'Точки безалкогольных напитков']
2294|70000001080036759|1 food factory, бистро|Нет|Нет|59.932846|30.434689|['Быстрое питание']
2295|70000001080036321|1 food factory, фудтрак|Нет|Нет|59.98522|30.382121|['Быстрое питание']
2296|70000001079977162|Vegan pyramid, кафе|Литейный проспект, 43|1 этаж|59.939287|30.348033|['Кафе', 'Доставка готовых блюд']
2297|70000001079858509|Ростовская шаурма, кафе быстрого питания|улица Куйбышева, 36|1 этаж|59.95785|30.332924|['Кафе', 'Быстрое питание', 'Безалкогольные напитки']
2298|70000001079857001|joly woo, стритфуд-кафе паназиатской кухни|Полюстровский проспект, 84а|3 этаж|59.986837|30.35511|['Быстрое питание', 'Доставка готовых блюд']
2311|70000001078906235|Шаверма Хаус|Парфёновская, 7 к1|1 этаж|59.902989|30.311587|['Быстрое питание']
2312|70000001078778740|Babaganoush, кафе израильской кухни|набережная Обводного канала, 118 лит С|1 этаж|59.906559|30.307056|['Быстрое питание', 'Доставка готовых блюд']
2313|70000001080158199|Бистро|Вознесенский проспект, 51|1 этаж|59.921117|30.307743|['Быстрое питание']
2315|70000001075779403|Кел дос|Захарьевская улица, 14г|1 этаж|59.947881|30.358933|['Кафе', 'Быстрое питание', 'Доставка готовых блюд']
2316|70000001075010682|Лео, шаверма-бар|Съезжинская, 4|две красные скамейки|59.954221|30.295181|['Быстрое питание', 'Доставка готовых блюд']
2317|70000001074816747|Влаваше|16-я линия В.О., 39|Нет|59.939557|30.266689|['Быстрое питание']
2318|70000001074656603|Shawarma Latakia|Киевская, 6 к2|Нет|59.903009|30.323847|['Быстрое питание', 'Доставка готовых блюд']
2319|70000001062435708|Столовая №3|площадь Ленина, 6|1 этаж|59.956116|30.355817|['Быстрое питание']
2320|70000001067968861|Пловная|Сытнинская площадь, 4 лит К|1 этаж|59.957543|30.309042|['Быстрое питание', 'Доставка готовых блюд', 'Кейтеринг']
2322|70000001068094645|КручуВерчу, кафе быстрого питания|Чкаловский проспект, 34|1 этаж|59.964033|30.295696|['Быстрое питание', 'Доставка готовых блюд']
2324|70000001066774968|Бирвайн, кафе быстрого питания и магазин разливного пива|Железнодорожный проспект, 14 к1 ст1|1 этаж|59.883209|30.429658|['Быстрое питание', 'Бары', 'Снековая продукция', 'Алкогольные напитки', 'Доставка готовых блюд']
2325|70000001066228278|Cafe bazar|набережная Обводного канала, 118 лит С|1 этаж|59.907163|30.307148|['Быстрое питание']
2326|70000001067527311|Mr.Фараон, бистро|Лиговский проспект, 74|1 этаж|59.921893|30.356232|['Быстрое питание']
2327|70000001063231810|Андер, фудбар|Радищева, 27|цокольный этаж|59.939056|30.363678|['Кафе', 'Быстрое питание', 'Доставка готовых блюд']
2329|70000001068111757|Adosha, бистро|Аптекарский проспект, 4|1 этаж|59.969709|30.318488|['Быстрое питание']
2332|70000001062425728|Просто Вася Вкусная Шаверма, ресторан быстрого питания|Правды, 12|цокольный этаж|59.923011|30.342065|['Быстрое питание', 'Доставка готовых блюд']
2333|70000001063488273|Мясо&Лаваш|Разъезжая, 11|1 этаж|59.925116|30.344547|['Быстрое питание', 'Доставка готовых блюд']
2334|70000001062739027|Вкусно Быстро, бистро|Загородный проспект, 52|1 этаж|59.92017|30.328832|['Быстрое питание']
2335|70000001061492123|Шаверлэнд, бистро|улица Бабушкина, 53 ст1|1 этаж|59.883593|30.433326|['Быстрое питание', 'Доставка готовых блюд']
2336|70000001061595912|Elman`s Doner, бистро|Жуковского, 11|1 этаж|59.935839|30.351982|['Быстрое питание', 'Доставка готовых блюд']
